system:index,Change Vec,EVI,Link,NDVI,NDWI,point_id,survey_d_1,survey_d_2,survey_d_3,survey_dat,.geo
2_LC08_189026_20170825_00000000000000000006,E20 E20 B11 B11,0.32726105269558686,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.4544441012717007,-0.5125688476211747,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20180422_00000000000000000006,E20 E20 B11 B11,0.619777544822032,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.793876771671731,-0.7179731431153862,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20180422_00000000000000000001,E20 E20 E20 B15,0.18269677509988627,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.24891689593840777,-0.32137022790532166,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20180812_00000000000000000006,E20 E20 B11 B11,0.1857191409304025,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.30414239240445723,-0.39516528745721463,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20180812_00000000000000000001,E20 E20 E20 B15,0.15898422670351045,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.22992511715960356,-0.3337929476275585,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20181015_00000000000000000006,E20 E20 B11 B11,0.26373805327106187,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.4414918053377857,-0.46202561832612193,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20181015_00000000000000000001,E20 E20 E20 B15,0.11469376560646374,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.16928763487059229,-0.2575489879377475,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20181031_00000000000000000006,E20 E20 B11 B11,0.46774785296648486,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.7091137585095328,-0.6428977675524178,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20190612_00000000000000000006,E20 E20 B11 B11,0.5586899711908612,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.6989348304835721,-0.6581112920301115,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20190612_00000000000000000001,E20 E20 E20 B15,0.647088629766197,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.8074680842597406,-0.7199404972291215,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20190831_00000000000000000006,E20 E20 B11 B11,0.1793474336136545,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.2619353375321696,-0.35977178628263656,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20190831_00000000000000000001,E20 E20 E20 B15,0.299091507777918,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.4678054016166368,-0.49800258293425403,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20200411_00000000000000000006,E20 E20 B11 B11,0.1361441372242368,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.2598176031594132,-0.37315544034913517,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20200411_00000000000000000001,E20 E20 E20 B15,0.09358322920090274,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.11485431887795942,-0.22380187450441305,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20200801_00000000000000000006,E20 E20 B11 B11,0.7087870792569886,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.8648353634047472,-0.8041816189372555,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20200801_00000000000000000001,E20 E20 E20 B15,0.35325858473135596,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.6070225763058225,-0.6242226127207035,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20200918_00000000000000000006,E20 E20 B11 B11,0.5663548451446141,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.8078808799055743,-0.755327779296175,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20200918_00000000000000000001,E20 E20 E20 B15,0.3442709729154078,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.5110703538514947,-0.5521204409435457,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20201020_00000000000000000006,E20 E20 B11 B11,0.1614184869058895,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.3567544895630224,-0.45098388196998,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20201020_00000000000000000001,E20 E20 E20 B15,0.09175548302090014,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.18163172981883458,-0.29787950986725803,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20201121_00000000000000000006,E20 E20 B11 B11,0.14240598657144937,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.2767739891911479,-0.40450989671910803,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20201121_00000000000000000001,E20 E20 E20 B15,0.07855431385088443,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.20932292597321991,-0.33561065222840736,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
2_LC08_189026_20210617_00000000000000000006,E20 E20 B11 B11,0.8267554255579272,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.8967027308776989,-0.81104397576449,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
2_LC08_189026_20210617_00000000000000000001,E20 E20 E20 B15,0.4555830756333976,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.6142459563142698,-0.5897895735038629,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
